Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Nombre Asignación;Monto Ley Inicial;Monto Ley Vigente a AGOSTO
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;08;OTROS INGRESOS CORRIENTES;;;;;2.714;2.714
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;08;OTROS INGRESOS CORRIENTES;99;Otros;;;2.714;2.714
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;09;APORTE FISCAL;;;;;179.832;179.832
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;09;APORTE FISCAL;01;Libre;;;179.832;179.832
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;10;VENTA DE ACTIVOS NO FINANCIEROS;;;;;160;160
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;10;VENTA DE ACTIVOS NO FINANCIEROS;03;Vehículos;;;160;160
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;11;VENTA DE ACTIVOS FINANCIEROS;;;;;2.496;2.476
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;11;VENTA DE ACTIVOS FINANCIEROS;03;Operaciones de Cambio;;;2.496;2.476
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;12;RECUPERACIÓN DE PRÉSTAMOS;;;;;250;250
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;12;RECUPERACIÓN DE PRÉSTAMOS;07;Por Anticipos por Cambio de Residencia;;;250;250
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;15;SALDO INICIAL DE CAJA;;;;;0;20
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;21;GASTOS EN PERSONAL;;;;;88.497;88.237
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;22;BIENES Y SERVICIOS DE CONSUMO;;;;;41.600;41.563
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;;300;560
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;23;PRESTACIONES DE SEGURIDAD SOCIAL;03;Prestaciones Sociales del Empleador;;;300;560
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;;;;;49.943;49.980
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;;;126;126
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;003;Comunidades de Chilenos en el Exterior;36;36
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;004;Consejo Chile - California;90;90
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;2.485;2.522
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;037;Programa de Actividades Específicas en el Exterior;426;426
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;614;Programa Posicionamiento de Chile en Asociaciones Estratégicas con Países Afines;116;116
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;619;Modernización de la Gestión Consular;100;130
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;625;Acercamientos Políticos y Estratégicos;40;40
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;627;Programa de Fortalecimiento de la Política Consular y Migratoria;156;163
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;629;Establecimiento y Desarrollo de Politica Cultural con Visión Global al Exterior;1.647;1.647
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;06;A Gobiernos Extranjeros;;;10;10
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;06;A Gobiernos Extranjeros;002;Departamento de Estado de Estados Unidos - Aporte Global Equality Fund;10;10
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;07;A Organismos Internacionales;;;47.322;47.322
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;24;TRANSFERENCIAS CORRIENTES;07;A Organismos Internacionales;001;Organismos Internacionales;47.322;47.322
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;26;OTROS GASTOS CORRIENTES;;;;;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;26;OTROS GASTOS CORRIENTES;02;Compensaciones por Daños a Terceros y/o a la Propiedad;;;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;2.569;2.569
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;03;Vehículos;;;256;256
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;04;Mobiliario y Otros;;;168;168
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;05;Máquinas y Equipos;;;50;50
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;894;894
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;901;901
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;99;Otros Activos no Financieros;;;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;31;INICIATIVAS DE INVERSIÓN;;;;;1.993;1.993
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;31;INICIATIVAS DE INVERSIÓN;02;Proyectos;;;1.993;1.993
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;32;PRÉSTAMOS;;;;;250;250
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;01;SECRETARÍA Y ADMINISTRACIÓN GENERAL Y SERVICIO EXTERIOR;32;PRÉSTAMOS;07;Por Anticipos por Cambio de Residencia;;;250;250
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;08;OTROS INGRESOS CORRIENTES;;;;;106;65
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;08;OTROS INGRESOS CORRIENTES;99;Otros;;;106;65
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;09;APORTE FISCAL;;;;;5.769;4.166
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;09;APORTE FISCAL;01;Libre;;;5.769;4.166
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;11;VENTA DE ACTIVOS FINANCIEROS;;;;;297;149
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;11;VENTA DE ACTIVOS FINANCIEROS;03;Operaciones de Cambio;;;297;149
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;15;SALDO INICIAL DE CAJA;;;;;0;28
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;21;GASTOS EN PERSONAL;;;;;337;586
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;22;BIENES Y SERVICIOS DE CONSUMO;;;;;592;91
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;;;;;4.538;3.281
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;;;0;1.439
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;002;Subsecretaria de Relaciones Economicas Internacionales;0;1.439
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;4.538;1.842
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;554;Negociaciones y Administración de Acuerdos;2.663;512
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;557;Defensa Comercial;264;22
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;560;Profundización Inserción Económica Asia;139;0
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;561;Programa de Defensa en Arbitrajes de Inversión Extranjera;1.472;1.308
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;108;1
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;108;1
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;;;;;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;;;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;33;TRANSFERENCIAS DE CAPITAL;01;Al Sector Privado;065;Fundación Chilena del Pacífico;300;300
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;34;SERVICIO DE LA DEUDA;;;;;297;149
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;01;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;34;SERVICIO DE LA DEUDA;02;Amortización Deuda Externa;;;297;149
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;08;OTROS INGRESOS CORRIENTES;;;;;826;19
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;08;OTROS INGRESOS CORRIENTES;99;Otros;;;826;19
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;09;APORTE FISCAL;;;;;18.079;9.979
2019;Agosto;DOLARES;06;MINISTERIO DE RELACIONES EXTERIORES;02;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES;02;PROMOCIÓN DE EXPORTACIONES;09;APORTE FISCAL;01;Libre;;;18.079;9.979
